MAESTRO,MAESTRO,MAESTRO,REPR
44.05404281616211,58.3555793762207,55.41065216064453,54.507972717285156,34.65312194824219,49.31365966796875,59.3043098449707,64.25040435791016,44.01311492919922,57.34040069580078
45.98308563232422,42.7548828125,56.00942611694336,44.5279655456543,57.95039749145508,54.610107421875,55.1514778137207,59.11458969116211,51.29736328125,57.173736572265625
75.62590026855469,46.00040817260742,61.07549285888672,37.67509841918945,45.71611785888672,42.24289321899414,77.57337188720703,59.87237548828125,37.8353385925293,43.24041748046875
55.6846809387207,60.67238235473633,62.77006912231445,65.92815399169922,34.51094436645508,42.05776596069336,37.078731536865234,48.1589241027832,39.76613235473633,45.32802963256836
43.169612884521484,56.77399444580078,47.593994140625,46.9078483581543,47.65547180175781,57.56593704223633,77.91590881347656,62.1904182434082,57.48419952392578,52.91231918334961
70.46967315673828,52.262367248535156,61.691978454589844,51.95848846435547,40.10955810546875,51.70684814453125,50.794715881347656,53.350990295410156,52.92124938964844,50.013519287109375
62.020103454589844,43.67703628540039,52.93660354614258,64.23844146728516,59.18845748901367,53.67382049560547,41.350608825683594,50.68747329711914,42.19398880004883,53.56211853027344
68.24310302734375,34.23558044433594,54.430782318115234,51.16498947143555,32.65245056152344,38.422672271728516,50.82411575317383,59.10883331298828,35.91697692871094,60.64117431640625
59.62599563598633,42.98994445800781,56.23905563354492,46.68491744995117,40.02191925048828,50.635406494140625,55.452293395996094,55.878273010253906,41.72828674316406,52.102657318115234
43.998924255371094,42.18868637084961,60.922149658203125,67.92517852783203,61.89567947387695,45.44865798950195,51.41865539550781,45.667625427246094,39.23349380493164,56.38813018798828
49.677608489990234,56.680789947509766,47.79798889160156,47.222713470458984,46.5565071105957,48.88385772705078,57.17799758911133,51.22480392456055,54.82284164428711,50.4556884765625
49.7230224609375,49.98371887207031,51.60960006713867,41.23419189453125,34.5799560546875,56.43880081176758,62.44855499267578,71.20001983642578,37.241641998291016,53.951881408691406
60.33287048339844,52.88040542602539,48.608638763427734,43.802791595458984,60.485137939453125,51.744232177734375,41.013633728027344,58.953086853027344,63.31134033203125,49.630271911621094
62.19133758544922,51.74172592163086,54.271080017089844,48.025001525878906,42.47649002075195,45.77664566040039,54.34315872192383,47.135372161865234,41.614070892333984,45.01048278808594
