data/music/MAESTRO-train/01_0.npy,data/music/MAESTRO-listen/01.mp3
data/music/MAESTRO-train/02_0.npy,data/music/MAESTRO-listen/02.mp3
data/music/MAESTRO-train/03_0.npy,data/music/MAESTRO-listen/03.mp3
data/music/MAESTRO-train/04_0.npy,data/music/MAESTRO-listen/04.mp3
data/music/MAESTRO-train/05_0.npy,data/music/MAESTRO-listen/05.mp3
data/music/MAESTRO-train/06_0.npy,data/music/MAESTRO-listen/06.mp3
data/music/MAESTRO-train/07_0.npy,data/music/MAESTRO-listen/07.mp3
data/music/MAESTRO-train/08_0.npy,data/music/MAESTRO-listen/08.mp3
data/music/MAESTRO-train/09_0.npy,data/music/MAESTRO-listen/09.mp3
data/music/MAESTRO-train/10_0.npy,data/music/MAESTRO-listen/10.mp3
data/music/MAESTRO-train/01_1.npy,data/music/MAESTRO-listen/01.mp3
data/music/MAESTRO-train/02_1.npy,data/music/MAESTRO-listen/02.mp3
data/music/MAESTRO-train/03_1.npy,data/music/MAESTRO-listen/03.mp3
data/music/MAESTRO-train/04_1.npy,data/music/MAESTRO-listen/04.mp3
data/music/MAESTRO-train/05_1.npy,data/music/MAESTRO-listen/05.mp3
data/music/MAESTRO-train/06_1.npy,data/music/MAESTRO-listen/06.mp3
data/music/MAESTRO-train/07_1.npy,data/music/MAESTRO-listen/07.mp3
data/music/MAESTRO-train/08_1.npy,data/music/MAESTRO-listen/08.mp3
data/music/MAESTRO-train/09_1.npy,data/music/MAESTRO-listen/09.mp3
data/music/MAESTRO-train/10_1.npy,data/music/MAESTRO-listen/10.mp3
data/music/MAESTRO-train/01_2.npy,data/music/MAESTRO-listen/01.mp3
data/music/MAESTRO-train/02_2.npy,data/music/MAESTRO-listen/02.mp3
data/music/MAESTRO-train/03_2.npy,data/music/MAESTRO-listen/03.mp3
data/music/MAESTRO-train/04_2.npy,data/music/MAESTRO-listen/04.mp3
data/music/MAESTRO-train/05_2.npy,data/music/MAESTRO-listen/05.mp3
data/music/MAESTRO-train/06_2.npy,data/music/MAESTRO-listen/06.mp3
data/music/MAESTRO-train/07_2.npy,data/music/MAESTRO-listen/07.mp3
data/music/MAESTRO-train/08_2.npy,data/music/MAESTRO-listen/08.mp3
data/music/MAESTRO-train/09_2.npy,data/music/MAESTRO-listen/09.mp3
data/music/MAESTRO-train/10_2.npy,data/music/MAESTRO-listen/10.mp3
